,FileName,Article_Filter,SRC,TopPos,TopNeg,DupCnt,Take,Length,Model,Beams,R1-F1,R1-Precision,R1-Recall,R2-F1,R2-Precision,R2-Recall,RL-F1,RL-Precision,RL-Recall,R1-D-F1,R1-D-Precision,R1-D-Recall,R2-D-F1,R2-D-Precision,R2-D-Recall,RL-D-F1,RL-D-Precision,RL-D-Recall
0,/home/jupyter/w266_Final_Project/prod/cnn_dailymail_Pos_10_Neg_10_dCnt_10_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,cnndailymail,10,10,10,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.33353445152199107,0.26213985764356107,0.5163327243314868,0.1517793510833726,0.1197064303769302,0.23485115745943422,0.3319320408388818,0.26803634801410237,0.4762732982942495,0.3440514579710056,0.29245147725760945,0.4569797170773584,0.14788762979004352,0.12549195791000403,0.19737973374640658,0.33115960640167064,0.28765449114147,0.41812784478450155
1,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_4_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,10,10,4,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.22901865216160303,0.16917287857448607,0.4620963605968038,0.1264774673021301,0.09717248707881483,0.2365494446936909,0.23011384291565876,0.17348642843973497,0.4219174076676764
2,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_4_Neg_4_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,4,4,5,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.22261823099982686,0.16652477028341292,0.4422618760111771,0.11858036739386438,0.09262690099944546,0.21993392807878126,0.22385405054914917,0.17048557779253345,0.40483404145275276
3,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_9_Neg_9_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,9,9,5,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.23443543087430446,0.17415516698633118,0.46489138251160883,0.13320422298609932,0.10289703492775065,0.24652265430911555,0.23608706616682465,0.1790352219610267,0.4255671963516377
4,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_3_Neg_3_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,3,3,5,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.2158040099743828,0.1613130290935872,0.4290180523525925,0.10954818104197428,0.08535195582724903,0.20420268831591953,0.21552062497831087,0.16398741529681915,0.3899579719108875
5,/home/jupyter/w266_Final_Project/prod/multi_news_Pos_10_Neg_10_dCnt_10_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,multinews,10,10,10,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.23646071094691432,0.48324542448005253,0.16402909839662966,0.0673368678698942,0.1380615128239182,0.04644033244772912,0.21940385358356307,0.4040767028760435,0.155994175962189,0.22812475006318716,0.46683755448653225,0.15806948050321257,0.06198295552122393,0.12851246433472333,0.04260364457357051,0.2076009427644554,0.3828764506014976,0.14761420930240718
6,/home/jupyter/w266_Final_Project/prod/cnn_dailymail_Pos_10_Neg_10_dCnt_10_take_1000.pickle_mLen_400_name_sshleifer-distilbart-xsum-12-6_beams_4.pickle,1,cnndailymail,10,10,10,1000.pickle,400,sshleifer-distilbart-xsum-12-6,4.pickle,0.1918718886040858,0.35070938106891336,0.1385795373552343,0.05125926240361736,0.09585645205389463,0.03676376029077756,0.17839981046194747,0.30979176758205645,0.13063409920315433,0.21919456074570018,0.364087765887389,0.1657268660580361,0.0691678024109952,0.11550848239120293,0.052257409090108876,0.20314569501891935,0.3222681050063268,0.15543676765617218
7,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_1_Neg_1_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,1,1,5,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.20811084622538603,0.1564166571684796,0.404862025157464,0.09599756183575318,0.07529362045140468,0.17380293006309175,0.2058167533721871,0.15737251334352656,0.36644963035857414
8,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_5.pickle,1,newsroom,10,10,5,1000.pickle,400,facebook-bart-large-cnn,5.pickle,0.19526578205360975,0.14660053573673112,0.3817967657384086,0.07858369566402794,0.060568239553997046,0.14881449779936734,0.1911768819385933,0.14584023697862586,0.344247059863869,0.23282302018148382,0.17250394990658793,0.46988026834944513,0.13343363342971834,0.10303174009728172,0.24949573597659458,0.2348280727548592,0.17766707902562337,0.42959403486010467
9,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_1000.pickle_mLen_400_name_sshleifer-distilbart-xsum-12-6_beams_4.pickle,1,newsroom,10,10,5,1000.pickle,400,sshleifer-distilbart-xsum-12-6,4.pickle,0.17951048187619342,0.21993389749793246,0.17258865715053917,0.04552818296998478,0.05913711992128769,0.04195893098961747,0.15206196813147208,0.18536704265495504,0.14500398981707646,0.22978111291094944,0.2621799281246786,0.2342566563800116,0.09753350639332939,0.11607712635918621,0.09503405476252076,0.20303453653109493,0.23059695122773094,0.2048018184307492
10,/home/jupyter/w266_Final_Project/prod/multi_news_Pos_10_Neg_10_dCnt_10_take_1000.pickle_mLen_400_name_facebook-bart-large-xsum_beams_4.pickle,1,multinews,10,10,10,1000.pickle,400,facebook-bart-large-xsum,4.pickle,0.1112793315730952,0.5618406537165521,0.06290523425035467,0.03019084693316848,0.15833190034208966,0.016982368838063644,0.12022186605799685,0.481766653983212,0.06987186287555817,0.11419358127705044,0.542897848533857,0.06536360548666946,0.03219917793810562,0.15592266827186765,0.018348758170508583,0.12174111340987914,0.464037505153714,0.07164424112828269
11,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_7_Neg_7_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,7,7,5,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.23038493842773405,0.17173455309069968,0.45504061195305423,0.12855052025986147,0.09950640459507958,0.2379157710845564,0.2320592716857035,0.17644142099802992,0.41716796233903936
12,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_50.pickle_mLen_400_name_sshleifer-distilbart-xsum-12-6_beams_4.pickle,1,newsroom,10,10,5,50.pickle,400,sshleifer-distilbart-xsum-12-6,4.pickle,0.16638823335280103,0.20636796526770493,0.160078804174765,0.04194891283315988,0.0628298676158792,0.03644523687827965,0.1413682778631676,0.17560251363270163,0.1329531390336255,0.22626475926689063,0.25797917201316106,0.23465506969104094,0.09959587307229255,0.12267871996905934,0.09676007488544139,0.20341763187499676,0.2330645318537253,0.2087659029454759
13,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_3.pickle,1,newsroom,10,10,5,1000.pickle,400,facebook-bart-large-cnn,3.pickle,0.20313708371788086,0.1570136120453267,0.3669583844610883,0.08213383313334227,0.0657251042366308,0.14356884561234876,0.19805932920198385,0.1554803377346532,0.331765660974621,0.23794892994170158,0.18034631767727913,0.45267395808119454,0.13510729192572524,0.10673685865572263,0.24018769933446368,0.23886470548110236,0.1845648342401779,0.4153067930354229
14,/home/jupyter/w266_Final_Project/prod/multi_news_Pos_10_Neg_10_dCnt_10_take_1000.pickle_mLen_400_name_sshleifer-distilbart-cnn-12-6_beams_4.pickle,1,multinews,10,10,10,1000.pickle,400,sshleifer-distilbart-cnn-12-6,4.pickle,0.25211349817750056,0.4796167319099743,0.1780323539361984,0.07152822463445345,0.13685176477715955,0.05033467103628653,0.2283613214547612,0.395888959162586,0.16570625543694903,0.2314334646442143,0.4680642854366687,0.16007224029579323,0.06314578457564557,0.12984393916743242,0.04329554223224011,0.20998032723212726,0.38485007115793146,0.1490012712389769
15,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_5_Neg_5_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_4.pickle,1,newsroom,5,5,5,1000.pickle,400,facebook-bart-large-cnn,4.pickle,0.20087112237868882,0.15245844383035392,0.37905945695325,0.08275550768893752,0.06478825989807419,0.14961470180062653,0.1964135653280552,0.15152629354669425,0.3420075030171297,0.2244199948488222,0.16746974613459564,0.4458936778351443,0.12037991412793428,0.09345250503804549,0.22376815898220087,0.22516386799848465,0.1712003514752212,0.4072790863458174
16,/home/jupyter/w266_Final_Project/prod/multi_news_Pos_10_Neg_10_dCnt_10_take_1000.pickle_mLen_400_name_sshleifer-distilbart-xsum-12-6_beams_4.pickle,1,multinews,10,10,10,1000.pickle,400,sshleifer-distilbart-xsum-12-6,4.pickle,0.10160746890575388,0.5625007388223918,0.05677106391509062,0.026019210294606673,0.15101975761665842,0.014455486241525093,0.11131384770725175,0.48573538526343074,0.06381609744346332,0.10572976713854974,0.5483871066188376,0.05965225693608774,0.02836978455108026,0.1508665309372177,0.015948124318684413,0.11401286449177397,0.4692169900536504,0.06607318362871326
17,/home/jupyter/w266_Final_Project/prod/newsroom_Pos_10_Neg_10_dCnt_5_take_1000.pickle_mLen_400_name_facebook-bart-large-cnn_beams_10.pickle,1,newsroom,10,10,5,1000.pickle,400,facebook-bart-large-cnn,10.pickle,0.18782640372430906,0.13581389124494125,0.40505347171477213,0.07669789863187007,0.05686632812274175,0.15872594325674555,0.18552983265583828,0.13637385533980778,0.3640171607191699,0.22461469853197727,0.16198098697402483,0.49013755629538286,0.12977611834515768,0.09723965505329907,0.261426384553442,0.2292522261629819,0.16881349861554523,0.4490019810472151
